chr	strand	start	end	name	commonName
10	-	217524	220684	YJL108C, YJL107C	PRM10, YJL107C
10	-	228812	231068	YJL103C	GSM1
10	-	234036	236500	YJL101C	GSH1
10	-	251676	254484	YJL094C	KHA1
10	-	254596	256788	YJL093C	TOK1
10	-	260988	262564	YJL091C	GWT1
10	-	262652	265116	YJL090C	DPB11
10	-	269772	272596	YJL087C, YJL086C	TRL1, YJL086C
10	-	274716	278132	YJL084C	ALY2
10	-	283468	285324	YJL081C	ARP4
10	-	285428	289444	YJL080C	SCP160
10	-	289684	290924	YJL079C	PRY1
10	-	290924	294068	YJL078C	PRY3
10	-	299036	302884	YJL074C	SMC3
10	-	304628	305908	YJL072C	PSF2
10	-	307836	310660	YJL070C	YJL070C
10	-	310804	312780	YJL069C	UTP18
10	-	312916	313956	YJL068C	YJL068C
10	-	313956	314916	YJL066C	MPM1
10	-	314916	315644	YJL065C	DLS1
10	-	315644	316524	YJL063C	MRPL8
10	-	325940	327924	YJL058C	BIT61
10	-	328044	330204	YJL057C	IKS1
10	-	330308	333148	YJL056C	ZAP1
10	-	347276	348788	YJL048C	UBX6
10	-	348788	349348	YJL047C-A, snR60	YJL047C-A, SNR60
10	-	349436	352204	YJL047C	RTT101
10	-	358044	359724	YJL044C	GYP6
10	-	368364	373972	YJL039C	NUP192
10	-	375036	376964	YJL038C	YJL038C
10	-	380124	381052	YJL035C	TAD2
10	-	386236	387532	YJL031C	BET4
10	-	388252	390908	YJL029C	VPS53
10	-	395572	396628	YJL024C	APS3
10	-	397188	398484	YJL023C	PET130
10	-	398788	402500	YJL020C	BBC1
10	-	409388	411020	YJL013C	MAD3
10	-	411164	413436	YJL012C	VTC4
10	-	414076	414820	YJL011C	RPC17
10	-	417460	419604	YJL010C	NOP9
10	-	419716	421700	YJL008C	CCT8
10	-	423036	424148	YJL006C	CTK2
10	-	431324	432212	YJL004C	SYS1
10	-	433076	434700	YJL002C	OST1
10	-	440940	442572	YJR003C	YJR003C
10	-	442684	445676	YJR004C	SAG1
10	-	448476	448724	YJR005C-A	YJR005C-A
10	-	453556	454756	YJR009C	TDH2
10	-	457852	458412	YJR010C-A	SPC1
10	-	458580	459468	YJR011C	YJR011C
10	-	459676	460204	YJR012C	YJR012C
10	-	464268	466220	YJR016C	ILV3
10	-	466300	467052	YJR017C	ESS1
10	-	467156	468308	YJR019C	TES1
10	-	468484	469636	YJR021C	REC107
10	-	470212	470972	YJR024C	MDE1
10	-	471068	471820	YJR025C	BNA1
10	-	483972	486244	YJR030C	YJR030C
10	-	486460	490884	YJR031C	GEA1
10	-	492300	496492	YJR033C	RAV1
10	-	500636	503676	YJR036C	HUL4
10	-	510020	513844	YJR041C	URB2
10	-	516300	517652	YJR043C	POL32
10	-	518468	519244	YJR044C	VPS55
10	-	519412	521876	YJR045C	SSC1
10	-	524796	525420	YJR047C	ANB1
10	-	526660	528500	YJR049C	UTR1
10	-	541604	542684	YJR056C	YJR056C
10	-	544628	545444	YJR058C	APS2
10	-	551956	554860	YJR062C	NTA1
10	-	557596	559188	YJR065C	ARP3
10	-	566020	567452	YJR067C	YAE1
10	-	568612	569444	YJR069C	HAM1
10	-	569532	570676	YJR070C	LIA1
10	-	570900	572172	YJR072C	NPA3
10	-	572204	572964	YJR073C	OPI3
10	-	575220	576668	YJR076C	CDC11
10	-	576980	578228	YJR077C	MIR1
10	-	580212	581652	YJR080C	FMP26
10	-	581716	582364	YJR082C	EAF6
10	-	582476	583564	YJR083C	ACF4
10	-	585020	585564	YJR085C	YJR085C
10	-	586196	587412	YJR088C	YJR088C
10	-	590620	594620	YJR090C	GRR1
10	-	594756	598380	YJR091C	JSN1
10	-	603084	604276	YJR093C	FIP1
10	-	604412	605804	YJR094C	IME1
10	-	613020	615236	YJR098C	YJR098C
10	-	616260	617396	YJR100C	YJR100C
10	-	619020	619900	YJR102C	VPS25
10	-	622468	623052	YJR104C	SOD1
10	-	629468	633100	YJR109C	CPA2
10	-	635700	636884	YJR111C	YJR111C
10	-	638124	639036	YJR113C	RSM7
10	-	643364	644148	YJR118C	ILM1
10	-	644148	646516	YJR119C	JHD2
10	-	652700	654484	YJR124C	YJR124C
10	-	654612	656020	YJR125C	ENT3
10	-	656180	658668	YJR126C	VPS70
10	-	658828	663724	YJR127C	RSF2
10	-	663756	665092	YJR129C	YJR129C
10	-	665092	667196	YJR130C	STR2
10	-	673564	675916	YJR134C	SGM1
10	-	676108	676828	YJR135C	MCM22
10	-	677332	678732	YJR136C	YJR136C
10	-	678820	683476	YJR137C	ECM17
10	-	689276	690620	YJR139C	HOM6
10	-	690620	695772	YJR140C	HIR3
10	-	698116	700692	YJR143C	PMT4
10	-	701796	703116	YJR145C	RPS4A
10	-	712156	717580	YJR151C	DAN4
11	-	3205	5765	YKL222C	YKL222C
11	-	8869	13677	YKL220C	FRE2
11	-	17133	18501	YKL218C	SRY1
11	-	26373	30757	YKL215C	YKL215C
11	-	30893	31773	YKL214C	YRA2
11	-	31901	34173	YKL213C	DOA1
11	-	36485	38237	YKL211C	TRP3
11	-	42317	45285	YKL209C	STE6
11	-	48917	49853	YKL206C	ADD66
11	-	55645	63552	YKL203C	TOR2
11	-	63704	67624	YKL201C	MNN4
11	-	68160	70344	YKL198C	PTK1
11	-	70400	73904	YKL197C	PEX1
11	-	74760	75616	YKL196C	YKT6
11	-	77056	78696	YKL194C	MST1
11	-	78792	79928	YKL193C	SDS22
11	-	80032	80640	YKL192C	ACP1
11	-	86040	89016	YKL188C	PXA2
11	-	89192	91576	YKL187C	YKL187C
11	-	92688	93784	YKL186C	MTR2
11	-	110200	112536	YKL179C	COY1
11	-	112896	114888	YKL178C	STE3
11	-	115296	118552	YKL176C	LST4
11	-	120256	122344	YKL174C	TPO5
11	-	133552	134168	YKL167C	MRP49
11	-	137752	140760	YKL165C	MCD4
11	-	141536	143176	YKL164C	PIR1
11	-	147472	148944	YKL162C	YKL162C
11	-	149072	150904	YKL161C	YKL161C
11	-	153624	154512	YKL159C	RCN1
11	-	159104	161384	YKL155C	RSM22
11	-	163480	164456	YKL152C	GPM1
11	-	164840	166272	YKL151C	YKL151C
11	-	167448	168848	YKL149C	DBR1
11	-	168960	171536	YKL148C	SDH1
11	-	175600	176576	YKL144C	RPC25
11	-	184496	185056	YKL138C-A	HSK3
11	-	185168	185800	YKL138C	MRPL31
11	-	186286	188766	YKL135C	APL2
11	-	188854	191494	YKL134C	Oct-01
11	-	191606	193110	YKL133C	YKL133C
11	-	193302	195062	YKL132C	RMA1
11	-	195134	196086	YKL130C	SHE2
11	-	196174	200254	YKL129C	MYO3
11	-	200358	201558	YKL128C	PMU1
11	-	211966	212694	YKL122C	SRP21
11	-	218046	218918	YKL119C	VPH2
11	-	220726	222742	YKL116C, YKL115C	PRR1, YKL115C
11	-	222886	224158	YKL115C, YKL114C	YKL115C, APN1
11	-	224254	225566	YKL113C	RAD27
11	-	235518	236998	YKL106C-A	YKL106C-A
11	-	238566	242422	YKL105C	YKL105C
11	-	242550	245222	YKL104C	GFA1
11	-	245542	247614	YKL103C	LAP4
11	-	253110	255134	YKL100C	YKL100C
11	-	255278	256199	YKL099C	UTP11
11	-	265687	269175	YKL092C	BUD2
11	-	269327	270359	YKL091C	YKL091C
11	-	276647	277607	YKL087C	CYT2
11	-	280527	282055	YKL082C	RRP14
11	-	292343	294063	YKL076C, YKL075C	PSY1, YKL075C
11	-	294119	295887	YKL074C	MUD2
11	-	315935	316751	YKL065C	YET1
11	-	320447	321375	YKL063C	YKL063C
11	-	325911	327175	YKL060C	FBA1
11	-	327583	329159	YKL059C	MPE1
11	-	330431	333671	YKL057C	NUP120
11	-	333791	334703	YKL056C	TMA19
11	-	334815	335839	YKL055C	OAR1
11	-	335951	338519	YKL054C	DEF1
11	-	338711	339167	YKL053C-A	MDM35
11	-	339239	340231	YKL052C	ASK1
11	-	342359	345487	YKL050C	YKL050C
11	-	345591	346559	YKL049C	CSE4
11	-	346679	348871	YKL048C	ELM1
11	-	350671	352495	YKL046C	DCW1
11	-	360471	361519	YKL040C	NFU1
11	-	379608	381672	YKL032C	IXR1
11	-	382248	384480	YKL029C	MAE1
11	-	388672	389624	YKL026C	GPX1
11	-	389824	391952	YKL025C	PAN3
11	-	394344	396800	YKL022C	CDC16
11	-	396880	398264	YKL022C, YKL021C	CDC16, MAK11
11	-	398360	401792	YKL021C, YKL020C	MAK11, SPT23
11	-	403072	403608	YKL018C-A	YKL018C-A
11	-	404712	406888	YKL017C	HCS1
11	-	407000	407760	YKL016C	ATP7
11	-	411128	416584	YKL014C	URB1
11	-	416904	417712	YKL013C	ARC19
11	-	419600	420872	YKL011C	CCE1
11	-	420968	425624	YKL010C	UFD4
11	-	426592	428376	YKL008C	LAC1
11	-	429616	430296	YKL006C-A	SFT1
11	-	432536	434648	YKL005C	BYE1
11	-	436608	437176	YKL003C	MRP17
11	-	438304	439144	YKL001C	MET14
11	-	440024	442432	YKR001C	VPS1
11	-	445328	447744	YKR004C	ECM9
11	-	447896	449936	YKR005C	YKR005C
11	-	449936	450896	YKR006C	MRPL13
11	-	453816	456912	YKR009C	FOX2
11	-	458392	461008	YKR010C	TOF2
11	-	461112	462448	YKR011C	YKR011C
11	-	464784	465864	YKR014C	YPT52
11	-	466704	468984	YKR015C	YKR015C
11	-	471112	473264	YKR017C	YKR017C
11	-	473264	475592	YKR018C	YKR018C
11	-	475792	477808	YKR019C	IRS4
11	-	481664	482856	YKR022C	NTR2
11	-	484616	487048	YKR024C	DBP7
11	-	488232	489464	YKR026C	GCN3
11	-	497128	499496	YKR029C	SET3
11	-	500760	506152	YKR031C	SPO14
11	-	510312	511488	YKR037C	SPC34
11	-	511488	512832	YKR038C	KAE1
11	-	520416	521432	YKR043C	YKR043C
11	-	523000	523640	YKR045C	YKR045C
11	-	523672	524728	YKR046C	PET10
11	-	524896	526312	YKR048C	NAP1
11	-	526400	526880	YKR049C	FMP46
11	-	531832	533192	YKR052C	MRS4
11	-	533608	535064	YKR053C	YSR3
11	-	535064	547712	YKR054C	DYN1
11	-	560208	561952	YKR063C	LAS1
11	-	564712	565568	YKR065C	PAM17
11	-	565648	566872	YKR066C	CCP1
11	-	569784	570608	YKR068C	BET3
11	-	574296	575680	YKR071C	DRE2
11	-	579280	580544	YKR075C	YKR075C
11	-	586192	589216	YKR079C	TRZ1
11	-	591024	592224	YKR081C	RPF2
11	-	595880	596568	YKR083C	DAD2
11	-	596568	598600	YKR084C	HBS1
11	-	598656	599344	YKR085C	MRPL20
11	-	602728	603897	YKR087C	OMA1
11	-	603945	605081	YKR088C	TVP38
11	-	605081	608081	YKR089C	TGL4
11	-	612042	613730	YKR092C	SRP40
11	-	617458	618474	YKR094C	RPL40B
11	-	632506	634954	YKR098C	UBP11
11	-	638018	639978	YKR100C	SKG1
12	-	14557	16037	YLL063C	AYT1
12	-	16517	17741	YLL062C	MHT1
12	-	25533	26661	YLL057C	JLP1
12	-	27149	29669	YLL056C	YLL056C
12	-	32301	35269	YLL054C	YLL054C
12	-	35373	36349	YLL053C, YLL052C	YLL053C, AQY2
12	-	37141	39541	YLL051C	FRE6
12	-	39685	40437	YLL050C	COF1
12	-	41181	46453	YLL048C	YBT1
12	-	47709	48701	YLL045C	RPL8B
12	-	51917	52661	YLL042C	ATG10
12	-	52741	54013	YLL041C	SDH2
12	-	54093	63765	YLL040C	VPS13
12	-	63901	65309	YLL039C	UBI4
12	-	65309	66565	YLL038C	ENT4
12	-	66645	68293	YLL036C	PRP19
12	-	70469	73197	YLL034C	RIX7
12	-	73957	76877	YLL032C	YLL032C
12	-	77029	80309	YLL031C	GPI13
12	-	95445	97581	YLL024C	SSA2
12	-	97941	98885	YLL023C	YLL023C
12	-	98933	100565	YLL022C	HIF1
12	-	105397	109029	YLL020C, YLL019C, YLL018C-A	YLL020C, KNS1, COX19
12	-	109741	111653	YLL018C	DPS1
12	-	121645	125005	YLL013C	PUF3
12	-	128957	130853	YLL010C	PSR1
12	-	131085	131461	YLL009C	COX17
12	-	134117	136381	YLL007C	YLL007C
12	-	151253	154021	YLR001C	YLR001C
12	-	154181	156381	YLR002C	NOC3
12	-	156709	157773	YLR003C	YLR003C
12	-	157885	159813	YLR004C	THI73
12	-	161645	164077	YLR006C	SSK1
12	-	165309	166189	YLR008C	PAM18
12	-	167117	167813	YLR010C	TEN1
12	-	171997	175021	YLR014C	PPR1
12	-	176485	177469	YLR016C	PML1
12	-	178581	179693	YLR018C	POM34
12	-	181477	183445	YLR020C	YEH2
12	-	184117	184941	YLR022C	SDO1
12	-	185021	187317	YLR023C	IZH3
12	-	187317	193493	YLR024C	UBR2
12	-	195317	196637	YLR026C	SED5
12	-	196725	198125	YLR027C	AAT2
12	-	199413	201533	YLR028C	ADE16
12	-	201821	202645	YLR029C	RPL15A
12	-	210269	212141	YLR034C	SMF3
12	-	212261	214493	YLR035C	MLH2
12	-	221157	222197	YLR036C	YLR036C
12	-	224613	225253	YLR038C	COX12
12	-	225357	228565	YLR039C	RIC1
12	-	228773	229701	YLR040C	YLR040C
12	-	229917	231413	YLR042C	YLR042C
12	-	231517	232093	YLR043C	TRX1
12	-	232285	234213	YLR044C	PDC1
12	-	234797	237781	YLR045C	STU2
12	-	243709	245365	YLR049C	YLR049C
12	-	245485	246157	YLR050C	YLR050C
12	-	246237	247005	YLR051C	FCF2
12	-	248085	248381	YLR053C	YLR053C
12	-	248597	249757	YLR054C	OSW2
12	-	251141	253165	YLR055C	SPT8
12	-	257829	259477	YLR058C	SHM2
12	-	259477	260565	YLR059C	REX2
12	-	266277	266981	YLR065C	YLR065C
12	-	267741	270821	YLR067C	PET309
12	-	271461	273973	YLR069C	MEF1
12	-	274053	275269	YLR070C	XYL2
12	-	275269	278677	YLR071C	RGR1
12	-	280973	281733	YLR073C	YLR073C
12	-	281853	282517	YLR074C	BUD20
12	-	285661	286645	YLR078C	BOS1
12	-	291981	293629	YLR082C	SRL2
12	-	293829	296269	YLR083C	EMP70
12	-	296477	300405	YLR084C	RAX2
12	-	300573	302037	YLR085C	ARP6
12	-	306725	315933	YLR087C	CSF1
12	-	318029	320341	YLR089C	ALT1
12	-	326285	327501	YLR093C	NYV1
12	-	327581	329285	YLR094C	GIS3
12	-	329613	332149	YLR095C	IOC2
12	-	336013	337341	YLR097C	HRT3
12	-	337373	339541	YLR098C	CHA4
12	-	339661	341021	YLR099C	ICT1
12	-	343965	346013	YLR103C	CDC45
12	-	346957	348229	YLR105C	SEN2
12	-	348829	363877	YLR106C	MDN1
12	-	366541	368205	YLR108C	YLR108C
12	-	369549	370157	YLR110C	CCW12
12	-	374501	377341	YLR114C	AVL9
12	-	382285	384573	YLR117C	CLF1
12	-	384629	385469	YLR118C	YLR118C
12	-	386125	388325	YLR120C	YPS1
12	-	388565	390293	YLR121C	YPS3
12	-	394629	395597	YLR126C	YLR126C
12	-	395645	398397	YLR127C	APC2
12	-	402533	404253	YLR130C	ZRT2
12	-	414581	416757	YLR136C	TIS11
12	-	421389	424389	YLR139C	SLS1
12	-	429429	432053	YLR144C	ACF2
12	-	432741	433773	YLR146C	SPE4
12	-	434021	434501	YLR147C	SMD3
12	-	437421	439901	YLR149C	YLR149C
12	-	441349	442733	YLR151C	PCD1
12	-	442813	444845	YLR152C	YLR152C
12	-	445261	447701	YLR153C	ACS2
12	-	447949	448389	YLR154C	RNH203
12	-	491725	493285	YLR163C	MAS1
12	-	494341	495293	YLR165C	PUS5
12	-	495373	498101	YLR166C	SEC10
12	-	499469	500325	YLR168C	YLR168C
12	-	500325	501093	YLR170C	APS1
12	-	501125	502197	YLR172C	DPH5
12	-	507597	510189	YLR176C	RFX1
12	-	513061	514029	YLR178C	TFS1
12	-	514029	514853	YLR179C	YLR179C
12	-	516533	517757	YLR181C	VTA1
12	-	520381	522157	YLR183C	TOS4
12	-	530717	534461	YLR189C	ATG26
12	-	538453	539653	YLR192C	HCR1
12	-	539829	540589	YLR193C	UPS1
12	-	540765	541781	YLR194C	YLR194C
12	-	541853	543349	YLR195C	NMT1
12	-	552677	554237	YLR205C	HMX1
12	-	560573	561765	YLR209C	PNP1
12	-	563389	564589	YLR211C	YLR211C
12	-	564669	566333	YLR212C	TUB4
12	-	566477	567965	YLR213C	CRR1
12	-	570621	571909	YLR215C	CDC123
12	-	572013	573261	YLR216C	CPR6
12	-	573341	573813	YLR218C	YLR218C
12	-	578045	579077	YLR221C	RSA3
12	-	579189	581805	YLR222C	UTP13
12	-	581981	585821	YLR222C-A, YLR223C	YLR222C-A, IFH1
12	-	587517	589029	YLR225C	YLR225C
12	-	590429	592413	YLR227C	ADY4
12	-	604061	605013	YLR229C	CDC42
12	-	605637	607141	YLR231C	BNA5
12	-	607141	609573	YLR233C	EST1
12	-	616165	617357	YLR239C	LIP2
12	-	622877	623973	YLR242C	ARV1
12	-	625117	626357	YLR244C	MAP1
12	-	626357	626973	YLR245C	CDD1
12	-	628549	633381	YLR247C	IRC20
12	-	644341	645093	YLR254C	NDL1
12	-	663101	665061	YLR259C	HSP60
12	-	667989	668965	YLR261C, YLR262C	VPS63, YPT6
12	-	669165	670045	YLR262C-A	TMA7
12	-	674309	675533	YLR265C	NEJ1
12	-	675533	677741	YLR266C	PDR8
12	-	683613	687285	YLR272C	YCS4
12	-	688829	691373	YLR273C	PIG1
12	-	694941	696925	YLR276C	DBP9
12	-	697053	699653	YLR277C	YSH1
12	-	699813	704077	YLR278C	YLR278C
12	-	704181	705005	YLR280C, YLR281C	YLR280C, YLR281C
12	-	706093	707109	YLR284C	ECI1
12	-	710693	712197	YLR287C	YLR287C
12	-	712317	713221	YLR287C-A	RPS30A
12	-	713349	714949	YLR288C	MEC3
12	-	716965	718069	YLR290C	YLR290C
12	-	718149	719525	YLR291C	GCD7
12	-	719589	720437	YLR292C	SEC72
12	-	720541	721509	YLR293C	GSP1
12	-	721733	722501	YLR294C, YLR295C	YLR294C, ATP14
12	-	724509	725461	YLR298C	YHC1
12	-	734997	737597	YLR304C	ACO1
12	-	738045	743925	YLR305C	STT4
12	-	746589	747605	YLR307C-A	YLR307C-A
12	-	748837	751805	YLR309C	IMH1
12	-	751989	757157	YLR310C	CDC25
12	-	757621	759045	YLR312C	QNQ1
12	-	760317	762379	YLR313C	SPH1
12	-	762451	764211	YLR314C	CDC3
12	-	765155	766387	YLR316C	TAD3
12	-	769115	771763	YLR319C	BUD6
12	-	776227	777899	YLR321C	SFH1
12	-	777931	779075	YLR323C	CWC24
12	-	780707	781419	YLR325C	RPL38
12	-	782947	783483	YLR327C	TMA10
12	-	795411	796387	YLR333C	RPS25B
12	-	799539	802435	YLR336C	SGD1
12	-	802507	805171	YLR337C	VRP1
12	-	822067	822731	YLR346C	YLR346C
12	-	823315	826571	YLR347C	KAP95
12	-	826851	827867	YLR348C	DIC1
12	-	829355	830395	YLR351C	NIT3
12	-	836211	837411	YLR354C	TAL1
12	-	837547	839339	YLR355C	ILV5
12	-	846899	849155	YLR361C	DCR2
12	-	849219	849715	YLR361C-A	YLR361C-A
12	-	851955	853227	YLR363C	NMD4
12	-	861515	862299	YLR370C	ARC18
12	-	868475	871387	YLR373C	VID22
12	-	872731	873587	YLR376C	PSY3
12	-	873635	874827	YLR377C	FBP1
12	-	875531	877395	YLR378C	SEC61
12	-	881899	885027	YLR382C	NAM2
12	-	888699	892883	YLR384C	IKI3
12	-	892883	893427	YLR384C, YLR385C	IKI3, SWC7
12	-	896067	897771	YLR387C	REH1
12	-	899427	902723	YLR389C	STE23
12	-	904675	906819	YLR392C	YLR392C
12	-	909395	910019	YLR395C	COX8
12	-	910019	912331	YLR396C	VPS33
12	-	912419	914923	YLR397C	AFG2
12	-	915059	919059	YLR398C	SKI2
12	-	919203	921643	YLR399C	BDF1
12	-	922387	924492	YLR401C	DUS3
12	-	930716	931804	YLR406C	RPL31B
12	-	933724	934228	YLR408C	YLR408C
12	-	934348	937292	YLR409C	UTP21
12	-	953204	954276	YLR414C, YLR415C	YLR414C, YLR415C
12	-	956588	958156	YLR418C	CDC73
12	-	964828	965620	YLR421C	RPN13
12	-	971556	973212	YLR423C	ATG17
12	-	1000148	1002092	YLR431C	ATG23
12	-	1007172	1011316	YLR436C	ECM30
12	-	1011428	1012084	YLR437C	YLR437C
12	-	1013756	1014268	YLR438C-A	LSM3
12	-	1015252	1017796	YLR440C	SEC39
12	-	1017868	1018972	YLR441C	RPS1A
12	-	1019188	1022412	YLR442C	SIR3
12	-	1026708	1027956	YLR447C	VMA6
12	-	1038740	1041604	YLR452C	SST2
12	-	1041604	1043020	YLR453C	RIF2
12	-	1055604	1057108	YLR457C	NBP1
13	-	11437	13269	YML130C	ERO1
13	-	14349	14773	YML129C	COX14
13	-	14957	16845	YML128C	MSC1
13	-	18861	20485	YML126C	ERG13
13	-	20693	21741	YML125C	PGA3
13	-	22005	23717	YML124C	TUB3
13	-	23941	25853	YML123C	PHO84
13	-	27909	29877	YML120C	NDI1
13	-	39965	41861	YML115C	VAN1
13	-	41941	43749	YML114C	TAF8
13	-	49749	51005	YML110C	COQ5
13	-	55221	56277	YML107C	PML39
13	-	57853	58733	YML105C	SEC65
13	-	58829	62365	YML104C	MDM1
13	-	62525	67589	YML103C	NUP188
13	-	74293	77053	YML099C	ARG81
13	-	78261	79741	YML097C	VPS9
13	-	80605	82165	YML095C	RAD10
13	-	85877	86813	YML092C	PRE8
13	-	87117	91029	YML091C	RPM2
13	-	94341	95389	YML087C	YML087C
13	-	95685	97533	YML086C	ALO1
13	-	97805	99453	YML085C	TUB1
13	-	103821	104237	YML081C-A	ATP18
13	-	112493	115373	YML076C	WAR1
13	-	115581	119133	YML075C	HMG1
13	-	119989	121365	YML074C	FPR3
13	-	123157	124221	YML073C	RPL6A
13	-	124581	129557	YML072C	TCB3
13	-	129733	131669	YML071C	COG8
13	-	138917	140237	YML067C	ERV41
13	-	141493	141997	YML066C	SMA2
13	-	144965	145973	YML064C	TEM1
13	-	147413	148733	YML062C	MFT1
13	-	148893	151677	YML061C	PIF1
13	-	153085	158317	YML059C	NTE1
13	-	162101	164301	YML056C, snR54	IMD4, SNR54
13	-	165541	167341	YML054C	CYB2
13	-	168949	169853	YML053C	YML053C
13	-	174197	178189	YML049C	RSE1
13	-	190101	191925	YML043C	RRN11
13	-	194813	195797	YML041C	VPS71
13	-	202557	204237	YML038C	YMD8
13	-	204237	205461	YML037C	YML037C
13	-	206133	209061	YML035C	AMD1
13	-	212221	213981	YML032C	RAD52
13	-	222717	223901	YML026C	RPS18B
13	-	224317	225413	YML025C	YML6
13	-	226837	228709	YML023C	NSE5
13	-	229581	230829	YML021C	UNG1
13	-	234661	236101	YML018C	YML018C
13	-	239405	241797	YML016C	PPZ1
13	-	241909	243069	YML015C	TAF11
13	-	246765	247477	YML011C	RAD33
13	-	251749	253005	YML008C	ERG6
13	-	253061	253229	YML007C-A	YML007C-A
13	-	256117	258573	YML006C	GIS4
13	-	261525	262701	YML004C	GLO1
13	-	277469	279741	YMR006C	PLB2
13	-	280269	282781	YMR008C	PLB1
13	-	294997	296797	YMR013C, YMR013C-A	SEC59, YMR013C-A
13	-	300685	302549	YMR015C	ERG5
13	-	303109	305909	YMR016C	SOK2
13	-	316941	318469	YMR021C	MAC1
13	-	319357	321013	YMR023C	MSS1
13	-	324149	325557	YMR026C	PEX12
13	-	328573	330277	YMR029C	FAR8
13	-	332021	334845	YMR031C	YMR031C
13	-	339317	340949	YMR034C	YMR034C
13	-	341781	343573	YMR036C	MIH1
13	-	344141	346981	YMR037C	MSN2
13	-	347453	348293	YMR038C	CCS1
13	-	348437	349693	YMR039C	SUB1
13	-	350965	352197	YMR041C	ARA2
13	-	363293	366789	YMR047C	NUP116
13	-	367973	370557	YMR049C	ERB1
13	-	380365	382957	YMR052C-A, YMR053C	YMR052C-A, STB2
13	-	385997	387061	YMR055C	BUB2
13	-	387205	388325	YMR056C	AAC1
13	-	391509	392533	YMR060C	SAM37
13	-	394941	396469	YMR062C	ECM40
13	-	404253	405613	YMR067C	UBX4
13	-	410749	411349	YMR071C	TVP18
13	-	412109	413061	YMR073C, YMR074C	IRC21, YMR074C
13	-	413061	413493	YMR074C	YMR074C
13	-	421357	422205	YMR077C	VPS20
13	-	422365	424749	YMR078C	CTF18
13	-	426309	429709	YMR080C	NAM7
13	-	429893	431245	YMR081C	ISF1
13	-	443293	445245	YMR088C	VBA1
13	-	445397	448309	YMR089C	YTA12
13	-	449997	451429	YMR091C	NPL6
13	-	451549	453557	YMR092C	AIP1
13	-	457197	457981	YMR095C	SNO1
13	-	459333	460573	YMR097C	MTG1
13	-	460653	462709	YMR098C	YMR098C
13	-	463669	464861	YMR099C	YMR099C
13	-	469741	472645	YMR102C	YMR102C
13	-	475773	477661	YMR105C	PGM2
13	-	477773	480261	YMR106C	YKU80
13	-	490229	492013	YMR110C	HFD1
13	-	492293	493853	YMR111C	YMR111C
13	-	493989	494477	YMR112C	MED11
13	-	496253	497493	YMR114C	YMR114C
13	-	499261	500741	YMR116C, snR24	ASC1, SNR24
13	-	500741	501933	YMR117C	SPC24
13	-	502141	502773	YMR118C	YMR118C
13	-	507341	509333	YMR120C	ADE17
13	-	509709	510405	YMR121C	RPL15B
13	-	520685	522037	YMR126C	DLT1
13	-	522189	523445	YMR127C	SAS2
13	-	533085	534741	YMR131C	RRB1
13	-	534741	535653	YMR132C	JLP2
13	-	538613	540109	YMR135C	GID8
13	-	542981	545021	YMR137C	PSO2
13	-	550109	551245	YMR142C	RPL13B
13	-	554557	556693	YMR145C	NDE1
13	-	557397	558605	YMR146C	TIF34
13	-	561821	562925	YMR150C	IMP1
13	-	570381	571045	YMR156C	TPP1
13	-	571189	572085	YMR157C	FMP39
13	-	573357	574909	YMR159C	ATG16
13	-	578773	584093	YMR162C	DNF3
13	-	584237	586533	YMR163C	INP2
13	-	586909	589709	YMR164C	MSS11
13	-	589909	592741	YMR165C	PAH1
13	-	593165	594733	YMR166C	YMR166C
13	-	596581	599205	YMR168C	CEP3
13	-	599413	601133	YMR169C	ALD3
13	-	601493	603213	YMR170C	ALD2
13	-	603637	605717	YMR171C	YMR171C
13	-	610029	610405	YMR174C	PAI3
13	-	622141	623389	YMR180C	CTL1
13	-	623477	624261	YMR181C	YMR181C
13	-	624261	625277	YMR182C	RGM1
13	-	626701	627909	YMR183C	SSO2
13	-	634549	636029	YMR187C	YMR187C
13	-	636221	637093	YMR188C	MRPS17
13	-	640765	645421	YMR190C	SGS1
13	-	658429	659245	YMR197C	VTI1
13	-	665861	667141	YMR201C	RAD14
13	-	669813	671373	YMR204C	INP1
13	-	671549	674845	YMR205C	PFK2
13	-	677053	684005	YMR207C	HFA1
13	-	685821	687309	YMR209C	YMR209C
13	-	690589	693197	YMR212C	EFR3
13	-	698621	701549	YMR216C	SKY1
13	-	703469	706933	YMR218C	TRS130
13	-	713781	715461	YMR221C	FMP42
13	-	715597	716405	YMR222C	FSH2
13	-	718493	720693	YMR224C	MRE11
13	-	720781	721429	YMR225C	MRPL44
13	-	721621	722445	YMR226C	TMA29
13	-	722493	724445	YMR227C	TAF7
13	-	725845	731221	YMR229C	RRP5
13	-	741333	742773	YMR235C	RNA1
13	-	748181	749749	YMR239C	RNT1
13	-	749885	751645	YMR240C	CUS1
13	-	753117	754309	YMR242C	RPL20A
13	-	754637	756317	YMR243C	ZRC1
13	-	758429	759421	YMR244C-A	YMR244C-A
13	-	763293	768093	YMR247C	RKR1
13	-	775261	777245	YMR252C, YMR253C	YMR252C, YMR253C
13	-	778709	779173	YMR256C	COX7
13	-	779413	782413	YMR257C	PET111
13	-	782557	784341	YMR258C	YMR258C
13	-	784557	788933	YMR259C	YMR259C
13	-	789229	789877	YMR260C	TIF11
13	-	790133	793533	YMR261C	TPS3
